id,EDANid,imageURL,thumbnail
01600,edanmdm:npg_S_NPG.2002.184.765,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_765-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_765-000001/full/250,/0/default.jpg"
01601,edanmdm:npg_S_NPG.2002.184.764,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_764-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_764-000001/full/250,/0/default.jpg"
01602,edanmdm:npg_S_NPG.2002.184.763,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_763-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_763-000001/full/250,/0/default.jpg"
01603,edanmdm:npg_S_NPG.2002.184.762,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_762-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_762-000001/full/250,/0/default.jpg"
01604,edanmdm:npg_S_NPG.2002.184.761,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_761-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_761-000001/full/250,/0/default.jpg"
01605,edanmdm:npg_S_NPG.2002.184.760,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_760-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_760-000001/full/250,/0/default.jpg"
01606,edanmdm:npg_S_NPG.2002.184.76,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_76,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_76/full/250,/0/default.jpg"
01607,edanmdm:npg_S_NPG.2002.184.759,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_759-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_759-000001/full/250,/0/default.jpg"
01608,edanmdm:npg_S_NPG.2002.184.758,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_758-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_758-000001/full/250,/0/default.jpg"
01609,edanmdm:npg_S_NPG.2002.184.757,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_757-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_757-000001/full/250,/0/default.jpg"
01610,edanmdm:npg_S_NPG.2002.184.756,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_756-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_756-000001/full/250,/0/default.jpg"
01611,edanmdm:npg_S_NPG.2002.184.755,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_755-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_755-000001/full/250,/0/default.jpg"
01612,edanmdm:npg_S_NPG.2002.184.754,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_754-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_754-000001/full/250,/0/default.jpg"
01613,edanmdm:npg_S_NPG.2002.184.753,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_753-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_753-000001/full/250,/0/default.jpg"
01614,edanmdm:npg_S_NPG.2002.184.752,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_752-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_752-000001/full/250,/0/default.jpg"
01615,edanmdm:npg_S_NPG.2002.184.751,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_751-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_751-000001/full/250,/0/default.jpg"
01616,edanmdm:npg_S_NPG.2002.184.750,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_750-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_750-000001/full/250,/0/default.jpg"
01617,edanmdm:npg_S_NPG.2002.184.75,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_75,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_75/full/250,/0/default.jpg"
01618,edanmdm:npg_S_NPG.2002.184.749,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_749-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_749-000001/full/250,/0/default.jpg"
01619,edanmdm:npg_S_NPG.2002.184.748,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_748-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_748-000001/full/250,/0/default.jpg"
01620,edanmdm:npg_S_NPG.2002.184.747,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_747-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_747-000001/full/250,/0/default.jpg"
01621,edanmdm:npg_S_NPG.2002.184.746,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_746-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_746-000001/full/250,/0/default.jpg"
01622,edanmdm:npg_S_NPG.2002.184.745,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_745-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_745-000001/full/250,/0/default.jpg"
01623,edanmdm:npg_S_NPG.2002.184.744,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_744-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_744-000001/full/250,/0/default.jpg"
01624,edanmdm:npg_S_NPG.2002.184.743,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_743-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_743-000001/full/250,/0/default.jpg"
01625,edanmdm:npg_S_NPG.2002.184.742,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_742-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_742-000001/full/250,/0/default.jpg"
01626,edanmdm:npg_S_NPG.2002.184.741,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_741-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_741-000001/full/250,/0/default.jpg"
01627,edanmdm:npg_S_NPG.2002.184.740,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_740-000001,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_740-000001/full/250,/0/default.jpg"
01628,edanmdm:npg_S_NPG.2002.184.74,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_74,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_74/full/250,/0/default.jpg"
01629,edanmdm:npg_S_NPG.2002.184.739,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_739,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_739/full/250,/0/default.jpg"
01630,edanmdm:npg_S_NPG.2002.184.738,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_738,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_738/full/250,/0/default.jpg"
01631,edanmdm:npg_S_NPG.2002.184.737,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_737,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_737/full/250,/0/default.jpg"
01632,edanmdm:npg_S_NPG.2002.184.736,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_736,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_736/full/250,/0/default.jpg"
01633,edanmdm:npg_S_NPG.2002.184.735,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_735,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_735/full/250,/0/default.jpg"
01634,edanmdm:npg_S_NPG.2002.184.734,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_734,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_734/full/250,/0/default.jpg"
01635,edanmdm:npg_S_NPG.2002.184.733,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_733,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_733/full/250,/0/default.jpg"
01636,edanmdm:npg_S_NPG.2002.184.732,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_732,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_732/full/250,/0/default.jpg"
01637,edanmdm:npg_S_NPG.2002.184.731,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_731,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_731/full/250,/0/default.jpg"
01638,edanmdm:npg_S_NPG.2002.184.730,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_730,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_730/full/250,/0/default.jpg"
01639,edanmdm:npg_S_NPG.2002.184.73,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_73,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_73/full/250,/0/default.jpg"
01640,edanmdm:npg_S_NPG.2002.184.729,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_729,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_729/full/250,/0/default.jpg"
01641,edanmdm:npg_S_NPG.2002.184.728,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_728,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_728/full/250,/0/default.jpg"
01642,edanmdm:npg_S_NPG.2002.184.727,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_727,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_727/full/250,/0/default.jpg"
01643,edanmdm:npg_S_NPG.2002.184.726,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_726,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_726/full/250,/0/default.jpg"
01644,edanmdm:npg_S_NPG.2002.184.725,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_725,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_725/full/250,/0/default.jpg"
01645,edanmdm:npg_S_NPG.2002.184.724,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_724,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_724/full/250,/0/default.jpg"
01646,edanmdm:npg_S_NPG.2002.184.723,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_723,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_723/full/250,/0/default.jpg"
01647,edanmdm:npg_S_NPG.2002.184.722,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_722,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_722/full/250,/0/default.jpg"
01648,edanmdm:npg_S_NPG.2002.184.721,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_721,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_721/full/250,/0/default.jpg"
01649,edanmdm:npg_S_NPG.2002.184.720,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_720,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_720/full/250,/0/default.jpg"
01650,edanmdm:npg_S_NPG.2002.184.72,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_72,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_72/full/250,/0/default.jpg"
01651,edanmdm:npg_S_NPG.2002.184.719,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_719,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_719/full/250,/0/default.jpg"
01652,edanmdm:npg_S_NPG.2002.184.718,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_718,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_718/full/250,/0/default.jpg"
01653,edanmdm:npg_S_NPG.2002.184.717,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_717,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_717/full/250,/0/default.jpg"
01654,edanmdm:npg_S_NPG.2002.184.716,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_716,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_716/full/250,/0/default.jpg"
01655,edanmdm:npg_S_NPG.2002.184.715,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_715,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_715/full/250,/0/default.jpg"
01656,edanmdm:npg_S_NPG.2002.184.714,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_714,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_714/full/250,/0/default.jpg"
01657,edanmdm:npg_S_NPG.2002.184.713,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_713,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_713/full/250,/0/default.jpg"
01658,edanmdm:npg_S_NPG.2002.184.712,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_712,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_712/full/250,/0/default.jpg"
01659,edanmdm:npg_S_NPG.2002.184.711,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_711,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_711/full/250,/0/default.jpg"
01660,edanmdm:npg_S_NPG.2002.184.710,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_710,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_710/full/250,/0/default.jpg"
01661,edanmdm:npg_S_NPG.2002.184.71,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_71,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_71/full/250,/0/default.jpg"
01662,edanmdm:npg_S_NPG.2002.184.709,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_709,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_709/full/250,/0/default.jpg"
01663,edanmdm:npg_S_NPG.2002.184.708,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_708,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_708/full/250,/0/default.jpg"
01664,edanmdm:npg_S_NPG.2002.184.707,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_707,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_707/full/250,/0/default.jpg"
01665,edanmdm:npg_S_NPG.2002.184.706,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_706,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_706/full/250,/0/default.jpg"
01666,edanmdm:npg_S_NPG.2002.184.705,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_705,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_705/full/250,/0/default.jpg"
01667,edanmdm:npg_S_NPG.2002.184.704,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_704,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_704/full/250,/0/default.jpg"
01668,edanmdm:npg_S_NPG.2002.184.703,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_703,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_703/full/250,/0/default.jpg"
01669,edanmdm:npg_S_NPG.2002.184.702,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_702,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_702/full/250,/0/default.jpg"
01670,edanmdm:npg_S_NPG.2002.184.701,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_701,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_701/full/250,/0/default.jpg"
01671,edanmdm:npg_S_NPG.2002.184.700,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_700,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_700/full/250,/0/default.jpg"
01672,edanmdm:npg_S_NPG.2002.184.70,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_70,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_70/full/250,/0/default.jpg"
01673,edanmdm:npg_S_NPG.2002.184.699,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_699,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_699/full/250,/0/default.jpg"
01674,edanmdm:npg_S_NPG.2002.184.698,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_698,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_698/full/250,/0/default.jpg"
01675,edanmdm:npg_S_NPG.2002.184.697,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_697,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_697/full/250,/0/default.jpg"
01676,edanmdm:npg_S_NPG.2002.184.696,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_696,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_696/full/250,/0/default.jpg"
01677,edanmdm:npg_S_NPG.2002.184.695,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_695,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_695/full/250,/0/default.jpg"
01678,edanmdm:npg_S_NPG.2002.184.694,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_694,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_694/full/250,/0/default.jpg"
01679,edanmdm:npg_S_NPG.2002.184.693,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_693,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_693/full/250,/0/default.jpg"
01680,edanmdm:npg_S_NPG.2002.184.692,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_692,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_692/full/250,/0/default.jpg"
01681,edanmdm:npg_S_NPG.2002.184.691,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_691,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_691/full/250,/0/default.jpg"
01682,edanmdm:npg_S_NPG.2002.184.690,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_690,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_690/full/250,/0/default.jpg"
01683,edanmdm:npg_S_NPG.2002.184.69,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_69,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_69/full/250,/0/default.jpg"
01684,edanmdm:npg_S_NPG.2002.184.689,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_689,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_689/full/250,/0/default.jpg"
01685,edanmdm:npg_S_NPG.2002.184.688,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_688,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_688/full/250,/0/default.jpg"
01686,edanmdm:npg_S_NPG.2002.184.687,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_687,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_687/full/250,/0/default.jpg"
01687,edanmdm:npg_S_NPG.2002.184.686,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_686,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_686/full/250,/0/default.jpg"
01688,edanmdm:npg_S_NPG.2002.184.685,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_685,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_685/full/250,/0/default.jpg"
01689,edanmdm:npg_S_NPG.2002.184.684,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_684,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_684/full/250,/0/default.jpg"
01690,edanmdm:npg_S_NPG.2002.184.683,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_683,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_683/full/250,/0/default.jpg"
01691,edanmdm:npg_S_NPG.2002.184.682,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_682,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_682/full/250,/0/default.jpg"
01692,edanmdm:npg_S_NPG.2002.184.681,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_681,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_681/full/250,/0/default.jpg"
01693,edanmdm:npg_S_NPG.2002.184.680,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_680,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_680/full/250,/0/default.jpg"
01694,edanmdm:npg_S_NPG.2002.184.68,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_68,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_68/full/250,/0/default.jpg"
01695,edanmdm:npg_S_NPG.2002.184.679,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_679,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_679/full/250,/0/default.jpg"
01696,edanmdm:npg_S_NPG.2002.184.678,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_678,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_678/full/250,/0/default.jpg"
01697,edanmdm:npg_S_NPG.2002.184.677,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_677,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_677/full/250,/0/default.jpg"
01698,edanmdm:npg_S_NPG.2002.184.676,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_676,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_676/full/250,/0/default.jpg"
01699,edanmdm:npg_S_NPG.2002.184.675,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_675,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_675/full/250,/0/default.jpg"
01700,edanmdm:npg_S_NPG.2002.184.674,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_674,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_674/full/250,/0/default.jpg"
01701,edanmdm:npg_S_NPG.2002.184.673,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_673,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_673/full/250,/0/default.jpg"
01702,edanmdm:npg_S_NPG.2002.184.672,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_672,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_672/full/250,/0/default.jpg"
01703,edanmdm:npg_S_NPG.2002.184.671,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_671,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_671/full/250,/0/default.jpg"
01704,edanmdm:npg_S_NPG.2002.184.670,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_670,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_670/full/250,/0/default.jpg"
01705,edanmdm:npg_S_NPG.2002.184.67,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_67,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_67/full/250,/0/default.jpg"
01706,edanmdm:npg_S_NPG.2002.184.669,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_669,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_669/full/250,/0/default.jpg"
01707,edanmdm:npg_S_NPG.2002.184.668,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_668,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_668/full/250,/0/default.jpg"
01708,edanmdm:npg_S_NPG.2002.184.667,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_667,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_667/full/250,/0/default.jpg"
01709,edanmdm:npg_S_NPG.2002.184.666,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_666,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_666/full/250,/0/default.jpg"
01710,edanmdm:npg_S_NPG.2002.184.665,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_665,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_665/full/250,/0/default.jpg"
01711,edanmdm:npg_S_NPG.2002.184.664,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_664,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_664/full/250,/0/default.jpg"
01712,edanmdm:npg_S_NPG.2002.184.663,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_663,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_663/full/250,/0/default.jpg"
01713,edanmdm:npg_S_NPG.2002.184.662,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_662,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_662/full/250,/0/default.jpg"
01714,edanmdm:npg_S_NPG.2002.184.661,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_661,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_661/full/250,/0/default.jpg"
01715,edanmdm:npg_S_NPG.2002.184.660,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_660,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_660/full/250,/0/default.jpg"
01716,edanmdm:npg_S_NPG.2002.184.66,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_66,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_66/full/250,/0/default.jpg"
01717,edanmdm:npg_S_NPG.2002.184.659,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_659,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_659/full/250,/0/default.jpg"
01718,edanmdm:npg_S_NPG.2002.184.658,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_658,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_658/full/250,/0/default.jpg"
01719,edanmdm:npg_S_NPG.2002.184.657,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_657,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_657/full/250,/0/default.jpg"
01720,edanmdm:npg_S_NPG.2002.184.656,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_656,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_656/full/250,/0/default.jpg"
01721,edanmdm:npg_S_NPG.2002.184.655,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_655,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_655/full/250,/0/default.jpg"
01722,edanmdm:npg_S_NPG.2002.184.654,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_654,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_654/full/250,/0/default.jpg"
