president,year,word_count,text
Washington,1790,1092,"fellow citizens of the senate and house of representatives i embrace with great satisfaction the opportunity which now presents itself of congratulating you on the present favorable prospects of our public affairs the recent accession of the important state of north carolina to the constitution of the united states (of which official information has been received), the rising credit and respectability of our country, the general and increasing good will toward the government of the union, and the concord, peace, and plenty with which we are blessed are circumstances auspicious in an eminent degree to our national prosperity in resuming your consultations for the general good you can not but derive encouragement from the reflection that the measures of the last session have been as satisfactory to your constituents as the novelty and difficulty of the work allowed you to hope still further to realize their expectations and to secure the blessings which a gracious providence has placed within our reach will in the course of the present important session call for the cool and deliberate exertion of your patriotism, firmness, and wisdom among the many interesting objects which will engage your attention that of providing for the common defense will merit particular regard to be prepared for war is one of the most effectual means of preserving peace a free people ought not only to be armed, but disciplined; to which end a uniform and well digested plan is requisite; and their safety and interest require that they should promote such manufactories as tend to render them independent of others for essential, particularly military, supplies the proper establishment of the troops which may be deemed indispensable will be entitled to mature consideration in the arrangements which may be made respecting it it will be of importance to conciliate the comfortable support of the officers and soldiers with a due regard to economy there was reason to hope that the pacific measures adopted with regard to certain hostile tribes of indians would have relieved the inhabitants of our southern and western frontiers from their depredations, but you will perceive from the information contained in the papers which i shall direct to be laid before you (comprehending a communication from the commonwealth of virginia) that we ought to be prepared to afford protection to those parts of the union, and, if necessary, to punish aggressors the interests of the united states require that our intercourse with other nations should be facilitated by such provisions as will enable me to fulfill my duty in that respect in the manner which circumstances may render most conducive to the public good, and to this end that the compensation to be made to the persons who may be employed should, according to the nature of their appointments, be defined by law, and a competent fund designated for defraying the expenses incident to the conduct of foreign affairs various considerations also render it expedient that the terms on which foreigners may be admitted to the rights of citizens should be speedily ascertained by a uniform rule of naturalization uniformity in the currency, weights, and measures of the united states is an object of great importance, and will, i am persuaded, be duly attended to the advancement of agriculture, commerce, and manufactures by all proper means will not, i trust, need recommendation; but i can not forbear intimating to you the expediency of giving effectual encouragement as well to the introduction of new and useful inventions from abroad as to the exertions of skill and genius in producing them at home, and of facilitating the intercourse between the distant parts of our country by a due attention to the post office and post roads nor am i less persuaded that you will agree with me in opinion that there is nothing which can better deserve your patronage than the promotion of science and literature knowledge is in every country the surest basis of public happiness in one in which the measures of government receive their impressions so immediately from the sense of the community as in ours it is proportionably essential to the security of a free constitution it contributes in various ways by convincing those who are intrusted with the public administration that every valuable end of government is best answered by the enlightened confidence of the people, and by teaching the people themselves to know and to value their own rights; to discern and provide against invasions of them; to distinguish between oppression and the necessary exercise of lawful authority; between burthens proceeding from a disregard to their convenience and those resulting from the inevitable exigencies of society; to discriminate the spirit of liberty from that of licentiousness cherishing the first, avoiding the last and uniting a speedy but temperate vigilance against encroachments, with an inviolable respect to the laws whether this desirable object will be best promoted by affording aids to seminaries of learning already established, by the institution of a national university, or by any other expedients will be well worthy of a place in the deliberations of the legislature gentlemen of the house of representatives i saw with peculiar pleasure at the close of the last session the resolution entered into by you expressive of your opinion that an adequate provision for the support of the public credit is a matter of high importance to the national honor and prosperity in this sentiment i entirely concur; and to a perfect confidence in your best endeavors to devise such a provision as will be truly consistent with the end i add an equal reliance on the cheerful cooperation of the other branch of the legislature it would be superfluous to specify inducements to a measure in which the character and interests of the united states are so obviously and so deeply concerned, and which has received so explicit a sanction from your declaration gentlemen of the senate and house of representatives i have directed the proper officers to lay before you, respectively, such papers and estimates as regard the affairs particularly recommended to your consideration, and necessary to convey to you that information of the state of the union which it is my duty to afford the welfare of our country is the great object to which our cares and efforts ought to be directed, and i shall derive great satisfaction from a cooperation with you in the pleasing though arduous task of insuring to our fellow citizens the blessings which they have a right to expect from a free, efficient, and equal government "
Washington,1791,2308,"fellow citizens of the senate and house of representatives in vain may we expect peace with the indians on our frontiers so long as a lawless set of unprincipled wretches can violate the rights of hospitality, or infringe the most solemn treaties, without receiving the punishment they so justly merit i meet you upon the present occasion with the feelings which are naturally inspired by a strong impression of the prosperous situations of our common country, and by a persuasion equally strong that the labors of the session which has just commenced will, under the guidance of a spirit no less prudent than patriotic, issue in measures conducive to the stability and increase of national prosperity numerous as are the providential blessings which demand our grateful acknowledgments, the abundance with which another year has again rewarded the industry of the husbandman is too important to escape recollection your own observations in your respective situations will have satisfied you of the progressive state of agriculture, manufactures, commerce, and navigation in tracing their causes you will have remarked with particular pleasure the happy effects of that revival of confidence, public as well as private, to which the constitution and laws of the united states have so eminently contributed; and you will have observed with no less interest new and decisive proofs of the increasing reputation and credit of the nation but you nevertheless can not fail to derive satisfaction from the confirmation of these circumstances which will be disclosed in the several official communications that will be made to you in the course of your deliberations the rapid subscriptions to the bank of the united states, which completed the sum allowed to be subscribed in a single day, is among the striking and pleasing evidences which present themselves, not only of confidence in the government, but of resource in the community in the interval of your recess due attention has been paid to the execution of the different objects which were specially provided for by the laws and resolutions of the last session among the most important of these is the defense and security of the western frontiers to accomplish it on the most humane principles was a primary wish accordingly, at the same time the treaties have been provisionally concluded and other proper means used to attach the wavering and to confirm in their friendship the well disposed tribes of indians, effectual measures have been adopted to make those of a hostile description sensible that a pacification was desired upon terms of moderation and justice those measures having proved unsuccessful, it became necessary to convince the refractory of the power of the united states to punish their depredations offensive operations have therefore been directed, to be conducted, however, as consistently as possible with the dictates of humanity some of these have been crowned with full success and others are yet depending the expeditions which have been completed were carried on under the authority and at the expense of the united states by the militia of kentucky, whose enterprise, intrepidity, and good conduct are entitled of peculiar commendation overtures of peace are still continued to the deluded tribes, and considerable numbers of individuals belonging to them have lately renounced all further opposition, removed from their former situations, and placed themselves under the immediate protection of the united states it is sincerely to be desired that all need of coercion in future may cease and that an intimate intercourse may succeed, calculated to advance the happiness of the indians and to attach them firmly to the united states in order to this it seems necessary that they should experience the benefits of an impartial dispensation of justice that the mode of alienating their lands, the main source of discontent and war, should be so defined and regulated as to obviate imposition and as far as may be practicable controversy concerning the reality and extent of the alienations which are made that commerce with them should be promoted under regulations tending to secure an equitable deportment toward them, and that such rational experiments should be made for imparting to them the blessings of civilization as may from time to time suit their condition that the executive of the united states should be enabled to employ the means to which the indians have been long accustomed for uniting their immediate interests with the preservation of peace and that efficacious provision should be made for inflicting adequate penalties upon all those who, by violating their rights, shall infringe the treaties and endanger the peace of the union a system corresponding with the mild principles of religion and philanthropy toward an unenlightened race of men, whose happiness materially depends on the conduct of the united states, would be as honorable to the national character as conformable to the dictates of sound policy the powers specially vested in me by the act laying certain duties on distilled spirits, which respect the subdivisions of the districts into surveys, the appointment of officers, and the assignment of compensations, have likewise been carried into effect in a manner in which both materials and experience were wanting to guide the calculation it will be readily conceived that there must have been difficulty in such an adjustment of the rates of compensation as would conciliate a reasonable competency with a proper regard to the limits prescribed by the law it is hoped that the circumspection which has been used will be found in the result to have secured the last of the two objects; but it is probable that with a view to the first in some instances a revision of the provision will be found advisable the impressions with which this law has been received by the community have been upon the whole such as were to be expected among enlightened and well disposed citizens from the propriety and necessity of the measure the novelty, however, of the tax in a considerable part of the united states and a misconception of some of its provisions have given occasion in particular places to some degree of discontent; but it is satisfactory to know that this disposition yields to proper explanations and more just apprehensions of the true nature of the law, and i entertain a full confidence that it will in all give way to motives which arise out of a just sense of duty and a virtuous regard to the public welfare if there are any circumstances in the law which consistently with its main design may be so varied as to remove any well intentioned objections that may happen to exist, it will consist with a wise moderation to make the proper variations it is desirable on all occasions to unite with a steady and firm adherence to constitutional and necessary acts of government the fullest evidence of a disposition as far as may be practicable to consult the wishes of every part of the community and to lay the foundations of the public administration in the affections of the people pursuant to the authority contained in the several acts on that subject, a district of 10 miles square for the permanent seat of the government of the united states has been fixed and announced by proclamation, which district will comprehend lands on both sides of the river potomac and the towns of alexandria and georgetown a city has also been laid out agreeably to a plan which will be placed before congress, and as there is a prospect, favored by the rate of sales which have already taken place, of ample funds for carrying on the necessary public buildings, there is every expectation of their due progress the completion of the census of the inhabitants, for which provision was made by law, has been duly notified (excepting one instance in which the return has been informal, and another in which it has been omitted or miscarried), and the returns of the officers who were charged with this duty, which will be laid before you, will give you the pleasing assurance that the present population of the united states borders on 4,000,000 persons it is proper also to inform you that a further loan of 2,500,000 florins has been completed in holland, the terms of which are similar to those of the one last announced, except as to a small reduction of charges another, on like terms, for 6,000,000 florins, had been set on foot under circumstances that assured an immediate completion gentlemen of the senate two treaties which have been provisionally concluded with the cherokees and six nations of indians will be laid before you for your consideration and ratification gentlemen of the house of representatives in entering upon the discharge of your legislative trust you must anticipate with pleasure that many of the difficulties necessarily incident to the first arrangements of a new government for an extensive country have been happily surmounted by the zealous and judicious exertions of your predecessors in cooperation with the other branch of the legislature the important objects which remain to be accomplished will, i am persuaded, be conducted upon principles equally comprehensive and equally well calculated of the advancement of the general weal the time limited for receiving subscriptions to the loans proposed by the act making provision for the debt of the united states having expired, statements from the proper department will as soon as possible apprise you of the exact result enough, however, is known already to afford an assurance that the views of that act have been substantially fulfilled the subscription in the domestic debt of the united states has embraced by far the greatest proportion of that debt, affording at the same time proof of the general satisfaction of the public creditors with the system which has been proposed to their acceptance and of the spirit of accommodation to the convenience of the government with which they are actuated the subscriptions in the debts of the respective states as far as the provisions of the law have permitted may be said to be yet more general the part of the debt of the united states which remains unsubscribed will naturally engage your further deliberations it is particularly pleasing to me to be able to announce to you that the revenues which have been established promise to be adequate to their objects, and may be permitted, if no unforeseen exigency occurs, to supersede for the present the necessity of any new burthens upon our constituents an object which will claim your early attention is a provision for the current service of the ensuing year, together with such ascertained demands upon the treasury as require to be immediately discharged, and such casualties as may have arisen in the execution of the public business, for which no specific appropriation may have yet been made; of all which a proper estimate will be laid before you gentlemen of the senate and of the house of representatives i shall content myself with a general reference to former communications for several objects upon which the urgency of other affairs has hitherto postponed any definitive resolution their importance will recall them to your attention, and i trust that the progress already made in the most arduous arrangements of the government will afford you leisure to resume them to advantage these are, however, some of them of which i can not forbear a more particular mention these are the militia, the post office and post roads, the mint, weights and measures, a provision for the sale of the vacant lands of the united states the first is certainly an object of primary importance whether viewed in reference to the national security to the satisfaction of the community or to the preservation of order in connection with this the establishment of competent magazines and arsenals and the fortification of such places as are peculiarly important and vulnerable naturally present themselves to consideration the safety of the united states under divine protection ought to rest on the basis of systematic and solid arrangements, exposed as little as possible to the hazards of fortuitous circumstances the importance of the post office and post roads on a plan sufficiently liberal and comprehensive, as they respect the expedition, safety, and facility of communication, is increased by their instrumentality in diffusing a knowledge of the laws and proceedings of the government, which, while it contributes to the security of the people, serves also to guard them against the effects of misrepresentation and misconception the establishment of additional cross posts, especially to some of the important points in the western and northern parts of the union, can not fail to be of material utility the disorders in the existing currency, and especially the scarcity of small change, a scarcity so peculiarly distressing to the poorer classes, strongly recommend the carrying into immediate effect the resolution already entered into concerning the establishment of a mint measures have been taken pursuant to that resolution for procuring some of the most necessary artists, together with the requisite apparatus an uniformity in the weights and measures of the country is among the important objects submitted to you by the constitution, and if it can be derived from a standard at once invariable and universal, must be no less honorable to the public councils than conducive to the public convenience a provision for the sale of the vacant lands of the united states is particularly urged, among other reasons, by the important considerations that they are pledged as a fund for reimbursing the public debt; that if timely and judiciously applied they may save the necessity of burthening our citizens with new taxes for the extinguishment of the principal; and that being free to discharge the principal but in a limited proportion, no opportunity ought to be lost for availing the public of its right go washington"
Washington,1792,2102,"fellow citizens of the senate and house of representatives it is some abatement of the satisfaction with which i meet you on the present occasion that, in felicitating you on a continuance of the national prosperity generally, i am not able to add to it information that the indian hostilities which have for some time past distressed our northwestern frontier have terminated you will, i am persuaded, learn with no less concern than i communicate it that reiterated endeavors toward effecting a pacification have hitherto issued only in new and outrageous proofs of persevering hostility on the part of the tribes with whom we are in contest an earnest desire to procure tranquillity to the frontier, to stop the further effusion of blood, to arrest the progress of expense, to forward the prevalent wish of the nation for peace has led to strenuous efforts through various channels to accomplish these desirable purposes; in making which efforts i consulted less my own anticipations of the event, or the scruples which some considerations were calculated to inspire, than the wish to find the object attainable, or if not attainable, to ascertain unequivocally that such is the case a detail of the measures which have been pursued and of their consequences, which will be laid before you, while it will confirm to you the want of success thus far, will, i trust, evince that means as proper and as efficacious as could have been devised have been employed the issue of some of them, indeed, is still depending, but a favorable one, though not to be despaired of, is not promised by anything that has yet happened in the course of the attempts which have been made some valuable citizens have fallen victims to their zeal for the public service a sanction commonly respected even among savages has been found in this instance insufficient to protect from massacre the emissaries of peace it will, i presume, be duly considered whether the occasion does not call for an exercise of liberality toward the families of the deceased it must add to your concern to be informed that, besides the continuation of hostile appearances among the tribes north of the ohio, some threatening symptoms have of late been revived among some of those south of it a part of the cherokees, known by the name of chickamaugas, inhabiting five villages on the tennessee river, have long been in the practice of committing depredations on the neighboring settlements it was hoped that the treaty of holston, made with the cherokee nation in july, 1791, would have prevented a repetition of such depredations; but the event has not answered this hope the chickamaugas, aided by some banditti of another tribe in their vicinity, have recently perpetrated wanton and unprovoked hostilities upon the citizens of the united states in that quarter the information which has been received on this subject will be laid before you hitherto defensive precautions only have been strictly enjoined and observed it is not understood that any breach of treaty or aggression whatsoever on the part of the united states or their citizens is even alleged as a pretext for the spirit of hostility in this quarter i have reason to believe that every practicable exertion has been made (pursuant to the provision by law for that purpose) to be prepared for the alternative of a prosecution of the war in the event of a failure of pacific overtures a large proportion of the troops authorized to be raised have been recruited, though the number is still incomplete, and pains have been taken to discipline and put them in condition for the particular kind of service to be performed a delay of operations (besides being dictated by the measures which were pursuing toward a pacific termination of the war) has been in itself deemed preferable to immature efforts a statement from the proper department with regard to the number of troops raised, and some other points which have been suggested, will afford more precise information as a guide to the legislative consultations, and among other things will enable congress to judge whether some additional stimulus to the recruiting service may not be advisable in looking forward to the future expense of the operations which may be found inevitable i derive consolation from the information i receive that the product of the revenues for the present year is likely to supersede the necessity of additional burthens on the community for the service of the ensuing year this, however, will be better ascertained in the course of the session, and it is proper to add that the information alluded to proceeds upon the supposition of no material extension of the spirit of hostility i can not dismiss the subject of indian affairs without again recommending to your consideration the expediency of more adequate provision for giving energy to the laws throughout our interior frontier and for restraining the commission of outrages upon the indians, without which all pacific plans must prove nugatory to enable, by competent rewards, the employment of qualified and trusty persons to reside among them as agents would also contribute to the preservation of peace and good neighborhood if in addition to these expedients an eligible plan could be devised for promoting civilization among the friendly tribes and for carrying on trade with them upon a scale equal to their wants and under regulations calculated to protect them from imposition and extortion, its influence in cementing their interest with ours could not but be considerable the prosperous state of our revenue has been intimated this would be still more the case were it not for the impediments which in some places continue to embarrass the collection of the duties on spirits distilled within the united states these impediments have lessened and are lessening in local extent, and, as applied to the community at large, the contentment with the law appears to be progressive but symptoms of increased opposition having lately manifested themselves in certain quarters, i judged a special interposition on my part proper and advisable, and under this impression have issued a proclamation warning against all unlawful combinations and proceedings having for their object or tending to obstruct the operation of the law in question, and announcing that all lawful ways and means would be strictly put in execution for bringing to justice the infractors thereof and securing obedience thereto measures have also been taken for the prosecution of offenders, and congress may be assured that nothing within constitutional and legal limits which may depend upon me shall be wanting to assert and maintain the just authority of the laws in fulfilling this trust i shall count entirely upon the full cooperation of the other departments of the government and upon the zealous support of all good citizens i can not forbear to bring again into the view of the legislature the subject of a revision of the judiciary system a representation from the judges of the supreme court, which will be laid before you, points out some of the inconveniences that are experienced in the course of the execution of the laws considerations arise out of the structure of the system which in some cases tend to relax their efficacy as connected with this subject, provisions to facilitate the taking of bail upon processes out of the courts of the united states and a supplementary definition of offenses against the constitution and laws of the union and of the punishment for such offenses will, it is presumed, be found worthy of particular attention observations on the value of peace with other nations are unnecessary it would be wise, however, by timely provisions to guard against those acts of our own citizens which might tend to disturb it, and to put ourselves in a condition to give that satisfaction to foreign nations which we may sometimes have occasion to require from them i particularly recommend to your consideration the means of preventing those aggressions by our citizens on the territory of other nations, and other infractions of the law of nations, which, furnishing just subject of complaint, might endanger our peace with them; and, in general, the maintenance of a friendly intercourse with foreign powers will be presented to your attention by the expiration of the law for that purpose, which takes place, if not renewed, at the close of the present session in execution of the authority given by the legislature measures have been taken for engaging some artists from abroad to aid in the establishment of our mint others have been employed at home provision has been made of the requisite buildings, and these are now putting into proper condition for the purposes of the establishment there has also been a small beginning in the coinage of half dimes, the want of small coins in circulation calling the first attention to them the regulation of foreign coins in correspondency with the principles of our national coinage, as being essential to their due operation and to order in our money concerns, will, i doubt not, be resumed and completed it is represented that some provisions in the law which establishes the post office operate, in experiment, against the transmission of news papers to distant parts of the country should this, upon due inquiry, be found to be the fact, a full conviction of the importance of facilitating the circulation of political intelligence and information will, i doubt not, lead to the application of a remedy the adoption of a constitution for the state of kentucky has been notified to me the legislature will share with me in the satisfaction which arises from an event interesting to the happiness of the part of the nation to which it relates and conducive to the general order it is proper likewise to inform you that since my last communication on the subject, and in further execution of the acts severally making provision for the public debt and for the reduction thereof, three new loans have been effected, each for 3,000,000 florins one at antwerp, at the annual interest of 4 5%, with an allowance of 4% in lieu of all charges, in the other 2 at amsterdam, at the annual interest of 4%, with an allowance of 5 5% in one case and of 5% in the other in lieu of all charges the rates of these loans and the circumstances under which they have been made are confirmations of the high state of our credit abroad among the objects to which these funds have been directed to be applied, the payment of the debts due to certain foreign officers, according to the provision made during the last session, has been embraced gentlemen of the house of representatives i entertain a strong hope that the state of the national finances is now sufficiently matured to enable you to enter upon a systematic and effectual arrangement for the regular redemption and discharge of the public debt, according to the right which has been reserved to the government no measure can be more desirable, whether viewed with an eye to its intrinsic importance or to the general sentiment and wish of the nation provision is likewise requisite for the reimbursement of the loan which has been made of the bank of the united states, pursuant to the eleventh section of the act by which it is incorporated in fulfilling the public stipulations in this particular it is expected a valuable saving will be made appropriations for the current service of the ensuing year and for such extraordinaries as may require provision will demand, and i doubt not will engage, your early attention gentlemen of the senate and of the house of representatives i content myself with recalling your attention generally to such objects, not particularized in my present, as have been suggested in my former communications to you various temporary laws will expire during the present session among these, that which regulates trade and intercourse with the indian tribes will merit particular notice the results of your common deliberations hitherto will, i trust, be productive of solid and durable advantages to our constituents, such as, by conciliating more and more their ultimate suffrage, will tend to strengthen and confirm their attachment to that constitution of government upon which, under divine providence, materially depend their union, their safety, and their happiness still further to promote and secure these inestimable ends there is nothing which can have a more powerful tendency than the careful cultivation of harmony, combined with a due regard to stability, in the public councils go washington"
Washington,1793,1969,"fellow citizens of the senate and house of representatives since the commencement of the term for which i have been again called into office no fit occasion has arisen for expressing to my fellow citizens at large the deep and respectful sense which i feel of the renewed testimony of public approbation while on the one hand it awakened my gratitude for all those instances of affectionate partiality with which i have been honored by my country, on the other it could not prevent an earnest wish for that retirement from which no private consideration should ever have torn me but influenced by the belief that my conduct would be estimated according to its real motives, and that the people, and the authorities derived from them, would support exertions having nothing personal for their object, i have obeyed the suffrage which commanded me to resume the executive power; and i humbly implore that being on whose will the fate of nations depends to crown with success our mutual endeavors for the general happiness as soon as the war in europe had embraced those powers with whom the united states have the most extensive relations there was reason to apprehend that our intercourse with them might be interrupted and our disposition for peace drawn into question by the suspicions too often entertained by belligerent nations it seemed, therefore, to be my duty to admonish our citizens of the consequences of a contraband trade and of hostile acts to any of the parties, and to obtain by a declaration of the existing legal state of things an easier admission of our right to the immunities belonging to our situation under these impressions the proclamation which will be laid before you was issued in this posture of affairs, both new and delicate, i resolved to adopt general rules which should conform to the treaties and assert the privileges of the united states these were reduced into a system, which will be communicated to you although i have not thought of myself at liberty to forbid the sale of the prizes permitted by our treaty of commerce with france to be brought into our ports, i have not refused to cause them to be restored when they were taken within the protection of our territory, or by vessels commissioned or equipped in a warlike form within the limits of the united states it rests with the wisdom of congress to correct, improve, or enforce this plan of procedure; and it will probably be found expedient to extend the legal code and the jurisdiction of the courts of the united states to many cases which, though dependent on principles already recognized, demand some further provisions where individuals shall, within the united states, array themselves in hostility against any of the powers at war, or enter upon military expeditions or enterprises within the jurisdiction of the united states, or usurp and exercise judicial authority within the united states, or where the penalties on violations of the law of nations may have been indistinctly marked, or are inadequate these offenses can not receive too early and close an attention, and require prompt and decisive remedies whatsoever those remedies may be, they will be well administered by the judiciary, who possess a long established course of investigation, effectual process, and officers in the habit of executing it in like manner, as several of the courts have doubted, under particular circumstances, their power to liberate the vessels of a nation at peace, and even of a citizen of the united states, although seized under a false color of being hostile property, and have denied their power to liberate certain captures within the protection of our territory, it would seem proper to regulate their jurisdiction in these points but if the executive is to be the resort in either of the two last mentioned cases, it is hoped that he will be authorized by law to have facts ascertained by the courts when for his own information he shall request it i can not recommend to your notice measures for the fulfillment of our duties to the rest of the world without again pressing upon you the necessity of placing ourselves in a condition of complete defense and of exacting from them the fulfillment of their duties toward us the united states ought not to indulge a persuasion that, contrary to the order of human events, they will forever keep at a distance those painful appeals to arms with which the history of every other nation abounds there is a rank due to the united states among nations which will be withheld, if not absolutely lost, by the reputation of weakness if we desire to avoid insult, we must be able to repel it; if we desire to secure peace, one of the most powerful instruments of our rising prosperity, it must be known that we are at all times ready for war the documents which will be presented to you will shew the amount and kinds of arms and military stores now in our magazines and arsenals; and yet an addition even to these supplies can not with prudence be neglected, as it would leave nothing to the uncertainty of procuring warlike apparatus in the moment of public danger nor can such arrangements, with such objects, be exposed to the censure or jealousy of the warmest friends of republican government they are incapable of abuse in the hands of the militia, who ought to possess a pride in being the depository of the force of the republic, and may be trained to a degree of energy equal to every military exigency of the united states but it is an inquiry which can not be too solemnly pursued, whether the act more effectually to provide for the national defense by establishing an uniform militia throughout the united states has organized them so as to produce their full effect; whether your own experience in the several states has not detected some imperfections in the scheme, and whether a material feature in an improvement of it ought not to be to afford an opportunity for the study of those branches of the military art which can scarcely ever be attained by practice alone the connection of the united states with europe has become extremely interesting the occurrences which relate to it and have passed under the knowledge of the executive will be exhibited to congress in a subsequent communication when we contemplate the war on our frontiers, it may be truly affirmed that every reasonable effort has been made to adjust the causes of dissension with the indians north of the ohio the instructions given to the commissioners evince a moderation and equity proceeding from a sincere love of peace, and a liberality having no restriction but the essential interests and dignity of the united states the attempt, however, of an amicable negotiation having been frustrated, the troops have marched to act offensively although the proposed treaty did not arrest the progress of military preparation, it is doubtful how far the advance of the season, before good faith justified active movements, may retard them during the remainder of the year from the papers and intelligence which relate to this important subject you will determine whether the deficiency in the number of troops granted by law shall be compensated by succors of militia, or additional encouragements shall be proposed to recruits an anxiety has been also demonstrated by the executive for peace with the creeks and the cherokees the former have been relieved with corn and with clothing, and offensive measures against them prohibited during the recess of congress to satisfy the complaints of the latter, prosecutions have been instituted for the violences committed upon them but the papers which will be delivered to you disclose the critical footing on which we stand in regard to both those tribes, and it is with congress to pronounce what shall be done after they shall have provided for the present emergency, it will merit their most serious labors to render tranquillity with the savages permanent by creating ties of interest next to a rigorous execution of justice on the violators of peace, the establishment of commerce with the indian nations in behalf of the united states is most likely to conciliate their attachment but it ought to be conducted without fraud, without extortion, with constant and plentiful supplies, with a ready market for the commodities of the indians and a stated price for what they give in payment and receive in exchange individuals will not pursue such a traffic unless they be allured by the hope of profit; but it will be enough for the united states to be reimbursed only should this recommendation accord with the opinion of congress, they will recollect that it can not be accomplished by any means yet in the hands of the executive gentlemen of the house of representatives the commissioners charged with the settlement of accounts between the united states and individual states concluded their important function within the time limited by law, and the balances struck in their report, which will be laid before congress, have been placed on the books of the treasury on the first day of june last an installment of 1,000,000 florins became payable on the loans of the united states in holland this was adjusted by a prolongation of the period of reimbursement in nature of a new loan at an interest of 5% for the term of ten years, and the expenses of this operation were a commission of 3% the first installment of the loan of 2,000,000 from the bank of the united states has been paid, as was directed by law for the second it is necessary that provision be made no pecuniary consideration is more urgent than the regular redemption and discharge of the public debt on none can delay be more injurious or an economy of time more valuable the productiveness of the public revenues hitherto has continued to equal the anticipations which were formed of it, but it is not expected to prove commensurate with all the objects which have been suggested some auxiliary provisions will therefore, it is presumed, be requisite, and it is hoped that these may be made consistently with a due regard to the convenience of our citizens, who can not but be sensible of the true wisdom of encountering a small present addition to their contributions to obviate a future accumulation of burthens but here i can not forbear to recommend a repeal of the tax on the transportation of public prints there is no resource so firm for the government of the united states as the affections of the people, guided by an enlightened policy; and to this primary good nothing can conduce more than a faithful representation of public proceedings, diffused without restraint throughout the united states an estimate of the appropriations necessary for the current service of the ensuing year and a statement of a purchase of arms and military stores made during the recess will be presented to congress gentlemen of the senate and of the house of representatives the several subjects to which i have now referred open a wide range to your deliberations and involve some of the choicest interests of our common country permit me to bring to your remembrance the magnitude of your task without an unprejudiced coolness the welfare of the government may be hazarded; without harmony as far as consists with freedom of sentiment its dignity may be lost but as the legislative proceedings of the united states will never, i trust, be reproached for the want of temper or of candor, so shall not the public happiness languish from the want of my strenuous and warmest cooperation go washington"
